"time","status","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
0.0013236229370777,1,0.54486665976289,-0.920571092936532,1.10171603748158,1.3558566636467,1.43461739385177,-0.872740647756618,1.51612524127227,0.78015274944752,-0.536172518762015,-0.699031921342661
0.193665925040523,1,-0.56414833491982,0.273327874596856,0.973178018132055,1.12322520984852,0.26529771942158,1.50460469364256,0.90964950069894,-1.22003954513919,-1.57280359279538,0.834719415326232
0.0167866701431944,1,1.49211178827199,0.25980016926773,-1.54369973154811,0.116515811141158,1.22081829401669,-0.645165878778268,1.25156917995893,0.586727305019909,-0.20080821255589,0.749289104727664
0.0584127055299712,1,-0.643014085064766,-0.980744755249932,-1.22949451995098,0.800622679383962,1.54920777490457,1.25572098938037,0.6188919568445,0.712389438378552,-0.673795381937379,-1.23774122304997
0.732960708716205,1,0.187692801368696,-1.25712628649813,0.901682726564417,1.3562191098337,-1.68095527456082,0.730436582200046,-1.12233019451176,0.963330726590726,0.140164697537098,-0.999667640306523
0.508483386474255,0,-0.614151570703581,-0.816256038983996,0.263341528360578,0.418806642873454,0.27913987481929,-0.0538973995767542,-0.141069678593408,-0.863791633236238,0.0166978421752138,1.55891346950847
0.23080163350455,1,-1.52321575798033,-0.502518730663302,1.19671280812867,-0.493025991613821,0.0665244945386489,1.03031514682957,0.766102560863986,0.0539868458618229,1.1371291025401,1.12829280969608
20.9901862724741,1,-0.789590639938211,-1.685442527715,0.892797018075732,0.734991063633747,-0.812280739586919,-0.875161657044098,-0.802225897176074,0.0869239853239616,1.61742707168182,-0.967388906157391
0.00301763168229223,1,1.24097866802393,0.23943403654287,-0.380313605082527,1.66999542770375,1.3418463581051,0.833378585670739,-0.525051479859347,-1.44598511496221,-1.32771505085501,1.48051446524214
0.369489361957677,1,-0.164764341484887,0.0638667784415357,1.71048279422555,-1.66948007918187,1.60378887720399,-1.32002195493013,1.31775301400586,-0.886397577561374,1.45167756123163,-1.35991857430908
0.204612699505882,1,0.553537055960947,0.996131629440152,-1.499044577869,-0.943131692269848,1.0557178361372,-0.21441187786411,1.12646342749643,-0.399793725977214,0.187931065624464,-0.752931764762911
0.72677106862555,1,1.39351635080533,-0.639955518949606,0.476814764652047,-1.32341926517657,-0.0698008111420894,-0.269874373694079,0.502087318890216,-0.598597473094282,0.332337683464456,1.40755975550515
0.257605741101818,1,-1.72298237136952,-0.64896659580311,0.17460523467293,-0.293992919223648,1.49253112197367,0.77147568389571,-0.770104101333062,1.39139158938841,-1.06561088642999,0.639354639131549
0.0855159281385033,1,1.19340415697547,-1.29077373915438,1.12048025176478,1.15079973722561,-1.63451408504543,-1.33478646928909,0.556160067060763,-0.411562302751544,1.02426171261376,1.54190594154967
7.14083396180451,1,-1.3378728290831,0.919570333378886,0.698316065543762,0.372585875943212,0.210317146302917,-1.12264067877887,-0.589072360780688,-1.07199032372238,0.249757190386255,-0.0645825301956124
0.000709676020726789,1,-0.895769453628799,1.67130976625705,1.29126548563262,1.73016805118202,0.0260425867405334,1.66743916418025,-1.28952848636297,1.43142681260141,0.0724973827376982,0.405649454060705
0.129745520161989,1,-0.252602142803,0.821362589502842,-0.691076436474613,0.0771209394481533,-0.103145076380112,1.01461892963909,0.408557717348441,0.776669779663611,0.181690887890469,-0.0384628647925103
4.55699852581729,1,0.00531501036909465,0.357512779159704,-0.348871682467486,0.21334043073824,-1.37146881826675,-0.665734687590435,-0.26948417576879,-0.250025171133701,-0.960477128775156,0.587942163011923
0.0325879489134383,1,0.674777690879901,0.761742958608326,1.57260769575249,0.127688712758186,-0.564477744859419,1.41377027401245,-0.218495519376431,-0.120839024325192,0.0645694390986515,-1.24334633215998
